model,mean,std,score
30,0.9257371931310723,0.008289077504420076,recall
31,0.9650218843043494,0.006897069874493262,recall
32,0.9277983111704515,0.008042240197923708,recall
33,0.9195787457430632,0.007534586943389481,recall
34,0.9144100166413476,0.009473187352422974,recall
35,0.9223153165743769,0.009939318557167622,recall
36,0.924673144352848,0.010823849180391185,recall
37,0.9189931477949664,0.008326615103227701,recall
38,0.9988253167724093,0.0005842664401779598,recall
39,0.9191513964907375,0.007350925222896234,recall
40,0.924673144352848,0.010823849180391185,recall
41,0.9292071150583934,0.007972696860628074,recall
42,0.9649533443169181,0.007369784970467581,recall
43,0.9243846264802786,0.007987790161073326,recall
44,0.9170849356711221,0.006947179927611739,recall
45,0.9161540290880918,0.006536454345073117,recall
46,0.9175323690997558,0.008131640507745681,recall
47,0.9233591928171363,0.011403943998577581,recall
48,0.9233591928171363,0.011403943998577581,recall
49,0.9958045654448213,0.001108702089034445,recall
0,0.7962582684596529,0.024308909790673513,auc
1,0.9842289819693111,0.0013289556308597353,auc
2,0.8802805465811909,0.007858728037993363,auc
3,0.8133301808566296,0.01974838331725316,auc
4,0.7986674422747222,0.02434425010667576,auc
5,0.8779698317479938,0.00757868684136493,auc
6,0.8799179981254337,0.007479291944607463,auc
7,0.8165651098750653,0.017542948092115287,auc
8,0.7967692294243891,0.024443573979193705,auc
9,0.8141720861627364,0.018294930779811248,auc
10,0.8136577270815512,0.01943929315010223,auc
11,0.8133298565149134,0.019748426123539897,auc
12,0.9275954722329719,0.004400509509949792,auc
13,0.8165651098750653,0.017542948092115287,auc
14,0.8778516853460947,0.007934269996477505,auc
15,0.8156730722119675,0.018969523381091893,auc
16,0.8586197191740892,0.009002740605589324,auc
17,0.9657049768792001,0.0012751579664684158,auc
18,0.9630841559180936,0.0017202322304951713,auc
19,0.7967692294243891,0.024443573979193705,auc
20,0.8583407049421978,0.009366727360866965,auc
21,0.8771058617277703,0.008090409328819421,auc
22,0.8790349828460944,0.007938763595916517,auc
23,0.9439134224119106,0.003825926280016079,auc
24,0.8130215075856744,0.019724174859073546,auc
25,0.9350912447442967,0.003985313794377272,auc
26,0.7962582684596529,0.024308909790673513,auc
27,0.9642763256715536,0.002076581060897196,auc
28,0.8578033689024973,0.008883280486490234,auc
29,0.7969155065367792,0.02439691933552195,auc
30,0.8790855868010866,0.007272968993338058,auc
31,0.9358200610490038,0.0043524160018216605,auc
32,0.8796414557807676,0.007696073571932132,auc
33,0.8131709237416291,0.020051665654078264,auc
34,0.8565048920782572,0.009555261290203355,auc
35,0.8775972889569119,0.007907887771952874,auc
36,0.7983767805160888,0.024532063626347498,auc
37,0.8133356471859337,0.020173576063758365,auc
38,0.9797745594576167,0.0014804338821387735,auc
39,0.8584841222573638,0.009115330814829202,auc
40,0.7983767805160888,0.024532063626347498,auc
41,0.8810693494717761,0.007453046671049981,auc
42,0.9291636115456912,0.00498519189642768,auc
43,0.8784607455202025,0.007597838256415918,auc
44,0.8576674653981116,0.009192245985264191,auc
45,0.8572277828072071,0.00975871175803023,auc
46,0.8563395636553246,0.010054623678824953,auc
47,0.798667345226846,0.024504774296136653,auc
48,0.798667345226846,0.024504774296136653,auc
49,0.9823218947223831,0.0017446525889694964,auc
0,0.5426256941315604,0.04640435732136122,mcc
1,0.951741002127029,0.004775055240438418,mcc
2,0.7109032019593072,0.017205714521632623,mcc
3,0.5736967467881786,0.04105899244763863,mcc
4,0.5470806379059032,0.04743437966219216,mcc
5,0.7071018624462281,0.016701037642356604,mcc
6,0.7101746875192207,0.016276088265391616,mcc
7,0.5795927087392194,0.03749118554443948,mcc
8,0.5436125057807414,0.0469657936657114,mcc
9,0.5750654687775575,0.03923678339695115,mcc
10,0.5742901493331396,0.04068816480736909,mcc
11,0.5736961330922175,0.04105911445719985,mcc
12,0.816524638927541,0.009361646616961983,mcc
13,0.5795927087392194,0.03749118554443948,mcc
14,0.7071003407830938,0.016882819678980466,mcc
15,0.5779570285071942,0.03935976150488056,mcc
16,0.664737022857695,0.021549115231935236,mcc
17,0.8998557526189019,0.004990586343231796,mcc
18,0.8936057170863196,0.00434409350379089,mcc
19,0.5436125057807414,0.0469657936657114,mcc
20,0.6645563861861348,0.02214924804448994,mcc
21,0.7055384787293439,0.01773213564744557,mcc
22,0.7092995341165463,0.016878157421805,mcc
23,0.8471156943554097,0.009311824617395761,mcc
24,0.5729379935571945,0.04087119118924514,mcc
25,0.8283429256182032,0.008963063507171205,mcc
26,0.5426256941315604,0.04640435732136122,mcc
27,0.9031452494021155,0.0035868238089264387,mcc
28,0.6633518067556697,0.021239618835367007,mcc
29,0.5438824683644519,0.046800273070674185,mcc
30,0.7089432005423957,0.017553171943442632,mcc
31,0.8334722500264763,0.009930312967059396,mcc
32,0.7096266518830581,0.016688195585199968,mcc
33,0.5732311568706652,0.041395754486579936,mcc
34,0.6611797365179514,0.02327778507736407,mcc
35,0.7065717151721503,0.01645019167006144,mcc
36,0.5465067015885159,0.04756092610374384,mcc
37,0.5736990271373527,0.04167019972652762,mcc
38,0.9364288537955399,0.00635306729015085,mcc
39,0.6644372290895926,0.022341855835233664,mcc
40,0.5465067015885159,0.04756092610374384,mcc
41,0.7124918278264369,0.016102346700245792,mcc
42,0.8159732097739761,0.009772046169375149,mcc
43,0.7079763019591301,0.016615450593258415,mcc
44,0.6631745434307528,0.02149017279120852,mcc
45,0.6624878800529541,0.02287251292013625,mcc
46,0.6601895529456425,0.02354825225591217,mcc
47,0.5470947070569318,0.04768641813972117,mcc
48,0.5470947070569318,0.04768641813972117,mcc
49,0.9465855335003655,0.006088938964986127,mcc
0,0.6823609845832745,0.03575126009631209,f1
1,0.9658124971878048,0.0040475039122169175,f1
2,0.797924675108777,0.016002880855127043,f1
3,0.7041004118133616,0.032871591378844565,f1
4,0.6858783950468124,0.0366702869716327,f1
5,0.7956033758686838,0.015896706651122656,f1
6,0.7974475802075873,0.015504586812329052,f1
7,0.7079582784267091,0.03128445947910301,f1
8,0.6831332727273451,0.03630316807011655,f1
9,0.7047455093305794,0.03263015561309435,f1
10,0.7043754419529744,0.032802919695349986,f1
11,0.7040999961145675,0.03287169354793983,f1
12,0.8709900451955357,0.009342603933034013,f1
13,0.7079582784267091,0.03128445947910301,f1
14,0.795681406386529,0.015629365515112032,f1
15,0.7069313490317004,0.03183145042324425,f1
16,0.7662806833270761,0.020496514828807818,f1
17,0.9287222582609509,0.0057648446015613536,f1
18,0.9243377886331607,0.005341912618899582,f1
19,0.6831332727273451,0.03630316807011655,f1
20,0.766305426119964,0.0206389137021973,f1
21,0.794606834931664,0.016355162790260253,f1
22,0.7971258200795974,0.015483281947993373,f1
23,0.8913831950560732,0.00917386806761224,f1
24,0.70329373629499,0.03287783399395171,f1
25,0.8784605852509331,0.00927625458345377,f1
26,0.6823609845832745,0.03575126009631209,f1
27,0.9316577146044192,0.0041157532908137695,f1
28,0.7654658522441016,0.02022474023017723,f1
29,0.6832652782647262,0.036174269829988816,f1
30,0.7966667693113785,0.017084048406718275,f1
31,0.8825406978388559,0.00948361977539735,f1
32,0.7970869242588448,0.015683506603301225,f1
33,0.7036364902510874,0.03307641566576606,f1
34,0.7641003239366269,0.02193917332523766,f1
35,0.795326889566691,0.015323970550467754,f1
36,0.6853697427516638,0.036642638030379565,f1
37,0.7040222941054453,0.03311816534155417,f1
38,0.9547286934756575,0.00565948612491111,f1
39,0.7660354397237186,0.021287174634520293,f1
40,0.6853697427516638,0.036642638030379565,f1
41,0.7990002318067804,0.015284194836520971,f1
42,0.8700342339522391,0.009392952909027898,f1
43,0.796174276592567,0.01566144369392002,f1
44,0.7654042232376659,0.02016290195800842,f1
45,0.7649943187447842,0.020983622483097087,f1
46,0.7632527180578779,0.02162459359469644,f1
47,0.6858931634651668,0.03678346065293296,f1
48,0.6858931634651668,0.03678346065293296,f1
49,0.9621433661293284,0.005077208389769445,f1
