model,mean,std,score
7,0.8892502704083884,0.007688596436245367,f1
8,0.7734779218443114,0.006219225895838842,f1
9,0.9788740649657678,0.003997968785583062,f1
10,0.8807130349160938,0.007529631395775183,f1
11,0.8946731150036153,0.007916230446447996,f1
12,0.7771745421180407,0.0056319007061943135,f1
13,0.8768216168827845,0.0071552650792803445,f1
14,0.7780052108410667,0.006447842984486331,f1
15,0.7787844648413302,0.005820776482806534,f1
16,0.961014104346716,0.00439466634550883,f1
17,0.9775275451288401,0.0034493534414884322,f1
18,0.886278758029737,0.0073857314179561805,f1
19,0.8807130349160938,0.007529631395775183,f1
20,0.972781824614718,0.0035857886687639734,f1
21,0.7734779218443114,0.006219225895838842,f1
22,0.8896058745731944,0.007403885788990361,f1
23,0.8720787104285588,0.006884791446150657,f1
24,0.9522096244791189,0.003949417010758486,f1
25,0.7801361369322637,0.006183913490647534,f1
26,0.9795032428848616,0.0038701564104215887,f1
27,0.8800483426068239,0.007468314644072729,f1
28,0.8941598515251566,0.007890639561137027,f1
29,0.8800483426068239,0.007468314644072729,f1
30,0.9568969481322153,0.004337092394576063,f1
31,0.7788804055832592,0.00587871654333937,f1
32,0.9722855516879175,0.003611166978192896,f1
33,0.8922902326247426,0.008357539912891896,f1
34,0.8720787104285588,0.006884791446150657,f1
35,0.776524596653646,0.005782279354503115,f1
36,0.944573374268443,0.004076306952235748,f1
37,0.7805057875463691,0.006518115564414011,f1
38,0.776524596653646,0.005782279354503115,f1
39,0.8800483426068239,0.007468314644072729,f1
40,0.7746800208328597,0.006087390670603632,f1
41,0.9682182319035352,0.003765617595314363,f1
42,0.7799722189327389,0.006096697445025045,f1
43,0.8720787104285588,0.006884791446150657,f1
44,0.9562036900628825,0.004295278269565156,f1
45,0.9756851806980192,0.00394755373662669,f1
46,0.9562036900628825,0.004295278269565156,f1
47,0.7788804055832592,0.00587871654333937,f1
48,0.8964054335500222,0.008032025658951149,f1
49,0.8768216168827845,0.0071552650792803445,f1
